L0_penalized_L2_PCA,31854,3200,32000,274.218,274.074,4,0,8,256,640
L0_penalized_L2_PCA,31850,3200,32000,159.694,159.603,16,0,1,256,160
L0_penalized_L2_PCA,31850,3200,32000,30.6621,30.5708,16,0,8,256,160
L0_penalized_L2_PCA,31850,3200,32000,121.945,121.844,64,0,1,256,40
L0_penalized_L2_PCA,31847,3200,32000,17.868,17.7695,64,0,8,256,40
L0_penalized_L2_PCA,31850,3200,32000,112.504,112.357,256,0,1,256,10
L0_penalized_L2_PCA,31843,3200,32000,15.3994,15.2554,256,0,8,256,10
L0_penalized_L2_PCA,63780,6400,64000,2021.86,2021.68,1,0,1,256,2560
L0_penalized_L2_PCA,63780,6400,64000,2077.24,2077.06,1,0,8,256,2560
L0_penalized_L2_PCA,63780,6400,64000,1372.23,1372.04,4,0,1,256,640
L0_penalized_L2_PCA,63775,6400,64000,1527.11,1526.86,4,0,8,256,640
L0_penalized_L2_PCA,63780,6400,64000,702.444,702.26,16,0,1,256,160
L0_penalized_L2_PCA,63809,6400,64000,118.705,118.518,16,0,8,256,160
L0_penalized_L2_PCA,63780,6400,64000,491.673,491.473,64,0,1,256,40
L0_penalized_L2_PCA,63791,6400,64000,69.7658,69.5695,64,0,8,256,40
L0_penalized_L2_PCA,63780,6400,64000,451.721,451.426,256,0,1,256,10
L0_penalized_L2_PCA,63816,6400,64000,61.3457,61.0559,256,0,8,256,10
